GAME_ID,AWAY_TEAM_ID,INN_CT,BAT_HOME_ID,OUTS_CT,BALLS_CT,STRIKES_CT,PITCH_SEQ_TX,AWAY_SCORE_CT,HOME_SCORE_CT,BAT_ID,BAT_HAND_CD,RESP_BAT_ID,RESP_BAT_HAND_CD,PIT_ID,PIT_HAND_CD,RESP_PIT_ID,RESP_PIT_HAND_CD,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,BASE2_RUN_ID,BASE3_RUN_ID,EVENT_TX,LEADOFF_FL,PH_FL,BAT_FLD_CD,BAT_LINEUP_ID,EVENT_CD,BAT_EVENT_FL,AB_FL,H_FL,SH_FL,SF_FL,EVENT_OUTS_CT,DP_FL,TP_FL,RBI_CT,WP_FL,PB_FL,FLD_CD,BATTEDBALL_CD,BUNT_FL,FOUL_FL,BATTEDBALL_LOC_TX,ERR_CT,ERR1_FLD_CD,ERR1_CD,ERR2_FLD_CD,ERR2_CD,ERR3_FLD_CD,ERR3_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,BAT_PLAY_TX,RUN1_PLAY_TX,RUN2_PLAY_TX,RUN3_PLAY_TX,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,RUN1_RESP_PIT_ID,RUN2_RESP_PIT_ID,RUN3_RESP_PIT_ID,GAME_NEW_FL,GAME_END_FL,PR_RUN1_FL,PR_RUN2_FL,PR_RUN3_FL,REMOVED_FOR_PR_RUN1_ID,REMOVED_FOR_PR_RUN2_ID,REMOVED_FOR_PR_RUN3_ID,REMOVED_FOR_PH_BAT_ID,REMOVED_FOR_PH_BAT_FLD_CD,PO1_FLD_CD,PO2_FLD_CD,PO3_FLD_CD,ASS1_FLD_CD,ASS2_FLD_CD,ASS3_FLD_CD,ASS4_FLD_CD,ASS5_FLD_CD,EVENT_ID
ANA202007280,SEA,1,0,0,1,2,0,0,0,longs001,L,longs001,L,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,K,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,1
ANA202007280,SEA,1,1,0,3,1,0,0,0,fletd002,R,fletd002,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,W,0,0,6,1,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,5
ANA202007280,SEA,1,0,1,1,0,0,0,0,white005,R,white005,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,53/G56,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,5,G,0,0,56,0,0,N,0,N,0,N,0,0,0,0,53,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,5,0,0,0,0,2
ANA202007280,SEA,1,1,0,0,1,0,0,0,troum001,R,troum001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,fletd002,NULL,NULL,3/L34+/DP.1X1(3),0,0,8,2,2,0,0,0,0,0,2,0,0,0,0,0,3,L,0,0,34,0,0,N,0,N,0,N,0,0,0,0,3,3,NULL,NULL,0,0,0,0,0,0,0,0,0,shefj001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,3,0,0,0,0,0,0,6
ANA202007280,SEA,1,0,2,3,1,0,0,0,lewik001,R,lewik001,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,S8/G4M,0,0,8,3,20,0,0,1,0,0,0,0,0,0,0,0,8,G,0,0,4M,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,3
ANA202007280,SEA,1,1,2,1,2,0,0,0,renda001,R,renda001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,63/G56,0,0,5,3,2,0,0,0,0,0,1,0,0,0,0,0,6,G,0,0,56,0,0,N,0,N,0,N,0,0,0,0,63,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,6,0,0,0,0,7
ANA202007280,SEA,1,0,2,0,1,1,0,0,seagk001,L,seagk001,L,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,lewik001,NULL,NULL,8/F8XD,0,0,5,4,2,0,0,0,0,0,1,0,0,0,0,0,8,F,0,0,8XD,0,0,N,0,N,0,N,0,1,0,0,8,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,sandp002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,8,0,0,0,0,0,0,0,4
ANA202007280,SEA,2,1,0,0,1,0,0,0,uptoj001,R,uptoj001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,63/G56,0,0,7,4,2,0,0,0,0,0,1,0,0,0,0,0,6,G,0,0,56,0,0,N,0,N,0,N,0,0,0,0,63,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,6,0,0,0,0,11
ANA202007280,SEA,2,0,0,2,1,0,0,0,lopet001,R,lopet001,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,S8/L8+,0,0,10,5,20,0,0,1,0,0,0,0,0,0,0,0,8,L,0,0,8,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,8
ANA202007280,SEA,2,1,1,1,1,0,0,0,ohtas001,L,ohtas001,L,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,63/G4D,0,0,10,5,2,0,0,0,0,0,1,0,0,0,0,0,6,G,0,0,4D,0,0,N,0,N,0,N,0,0,0,0,63,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,6,0,0,0,0,12
ANA202007280,SEA,2,0,0,0,2,1,0,0,crawj002,L,crawj002,L,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,lopet001,NULL,NULL,8/F8D,0,0,6,6,2,0,0,0,0,0,1,0,0,0,0,0,8,F,0,0,8D,0,0,N,0,N,0,N,0,1,0,0,8,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,sandp002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,8,0,0,0,0,0,0,0,9
ANA202007280,SEA,2,1,2,2,1,0,0,0,pujoa001,R,pujoa001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,63/G6,0,0,3,6,2,0,0,0,0,0,1,0,0,0,0,0,6,G,0,0,6,0,0,N,0,N,0,N,0,0,0,0,63,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,6,0,0,0,0,13
ANA202007280,SEA,2,0,1,1,1,0,0,0,moord002,R,moord002,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,lopet001,NULL,NULL,64(1)3/GDP/G6,0,0,7,7,2,0,0,0,0,0,2,0,0,0,0,0,6,G,0,0,6,0,0,N,0,N,0,N,0,0,0,0,43,64,NULL,NULL,0,0,0,0,0,0,0,0,0,sandp002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,4,3,0,6,4,0,0,0,10
ANA202007280,SEA,3,0,1,0,2,0,0,0,longs001,L,longs001,L,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,odomj001,NULL,NULL,K,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,sandp002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,16
ANA202007280,SEA,3,1,1,0,1,0,0,1,fletd002,R,fletd002,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,wardt002,NULL,S9/L9.2-3,0,0,6,1,20,0,0,1,0,0,0,0,0,0,0,0,9,L,0,0,9,0,0,N,0,N,0,N,1,0,3,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,shefj001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,22
ANA202007280,SEA,3,0,2,1,0,0,0,0,white005,R,white005,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,odomj001,NULL,NULL,64(1)/FO/G6+.B-1,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,6,G,0,0,6,0,0,N,0,N,0,N,1,0,0,0,NULL,64,NULL,NULL,0,0,0,0,0,0,0,0,0,sandp002,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,4,0,0,6,0,0,0,0,17
ANA202007280,SEA,3,1,1,2,2,0,0,1,troum001,R,troum001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,fletd002,NULL,wardt002,K,0,0,8,2,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,3,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,shefj001,NULL,shefj001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,23
ANA202007280,SEA,3,1,2,3,1,0,0,1,renda001,R,renda001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,fletd002,NULL,wardt002,W.1-2,0,0,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,2,0,3,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,shefj001,NULL,shefj001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,24
ANA202007280,SEA,3,1,2,1,1,0,0,1,uptoj001,R,uptoj001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,renda001,fletd002,wardt002,S5/G5.3-H;2-3;1-2;B-1,0,0,7,4,20,0,0,1,0,0,0,0,0,1,0,0,5,G,0,0,5,0,0,N,0,N,0,N,1,2,3,4,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,shefj001,shefj001,shefj001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,25
ANA202007280,SEA,3,1,2,1,2,0,0,2,ohtas001,L,ohtas001,L,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,uptoj001,renda001,fletd002,4/P89S,0,0,10,5,2,0,0,0,0,0,1,0,0,0,0,0,4,P,0,0,89S,0,0,N,0,N,0,N,0,1,2,3,4,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,shefj001,shefj001,shefj001,0,0,0,0,0,NULL,NULL,NULL,NULL,0,4,0,0,0,0,0,0,0,26
ANA202007280,SEA,3,1,0,3,2,0,0,0,lastt001,L,lastt001,L,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,W,0,0,4,7,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,18
ANA202007280,SEA,3,1,0,1,2,0,0,0,stasm001,R,stasm001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,lastt001,NULL,NULL,PB.1-2,0,0,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,2,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,shefj001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,19
ANA202007280,SEA,3,1,0,3,2,0,0,0,stasm001,R,stasm001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,lastt001,NULL,K,0,0,2,8,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,2,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,shefj001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,20
ANA202007280,SEA,3,0,0,1,2,0,0,0,smitm007,L,smitm007,L,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,K,0,0,9,8,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,14
ANA202007280,SEA,3,0,1,3,2,0,0,0,odomj001,R,odomj001,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,W,0,0,2,9,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,15
ANA202007280,SEA,3,1,1,1,2,0,0,0,wardt002,R,wardt002,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,lastt001,NULL,S8/L8.2-H;B-2(E8/TH),0,0,9,9,20,0,0,1,0,0,0,0,0,1,0,0,8,L,0,0,8,1,8,T,0,N,0,N,2,0,4,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,shefj001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,21
ANA202007280,SEA,4,1,1,1,2,0,1,5,fletd002,R,fletd002,R,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,S8/G6,0,0,6,1,20,0,0,1,0,0,0,0,0,0,0,0,8,G,0,0,6,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,35
ANA202007280,SEA,4,1,1,2,2,0,1,5,troum001,R,troum001,R,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,fletd002,NULL,NULL,K,0,0,8,2,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,1,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,cortn001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,36
ANA202007280,SEA,4,1,2,2,2,0,1,5,renda001,R,renda001,R,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,fletd002,NULL,NULL,9/F9LD,0,0,5,3,2,0,0,0,0,0,1,0,0,0,0,0,9,F,0,0,9LD,0,0,N,0,N,0,N,0,1,0,0,9,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,cortn001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,9,0,0,0,0,0,0,0,37
ANA202007280,SEA,4,0,0,1,2,0,0,2,lewik001,R,lewik001,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,K,0,0,8,3,3,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,0,0,0,2,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,0,0,27
ANA202007280,SEA,4,0,1,0,0,0,0,2,seagk001,L,seagk001,L,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,31/G3,0,0,5,4,2,0,0,0,0,0,1,0,0,0,0,0,3,G,0,0,3,0,0,N,0,N,0,N,0,0,0,0,31,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,1,0,0,3,0,0,0,0,28
ANA202007280,SEA,4,0,2,2,2,0,0,2,lopet001,R,lopet001,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,HR/L9D,0,0,10,5,23,0,0,4,0,0,0,0,0,1,0,0,0,L,0,0,9D,0,0,N,0,N,0,N,4,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,29
ANA202007280,SEA,4,1,0,1,1,0,1,2,pujoa001,R,pujoa001,R,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,S8/G6,0,0,3,6,20,0,0,1,0,0,0,0,0,0,0,0,8,G,0,0,6,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,31
ANA202007280,SEA,4,0,2,1,0,0,1,2,crawj002,L,crawj002,L,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,8/L8XD,0,0,6,6,2,0,0,0,0,0,1,0,0,0,0,0,8,L,0,0,8XD,0,0,N,0,N,0,N,0,0,0,0,8,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,8,0,0,0,0,0,0,0,30
ANA202007280,SEA,4,1,0,3,1,0,1,2,lastt001,L,lastt001,L,shefj001,L,shefj001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,pujoa001,NULL,NULL,W.1-2,0,0,4,7,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,2,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,shefj001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,32
ANA202007280,SEA,4,1,0,2,1,0,1,2,stasm001,R,stasm001,R,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,lastt001,pujoa001,NULL,HR/L89XD.2-H;1-H,0,0,2,8,23,0,0,4,0,0,0,0,0,3,0,0,0,L,0,0,89XD,0,0,N,0,N,0,N,4,4,4,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,shefj001,shefj001,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,33
ANA202007280,SEA,4,1,0,0,0,0,1,5,wardt002,R,wardt002,R,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,7/L78XD+,0,0,9,9,2,0,0,0,0,0,1,0,0,0,0,0,7,L,0,0,78XD,0,0,N,0,N,0,N,0,0,0,0,7,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,7,0,0,0,0,0,0,0,34
ANA202007280,SEA,5,0,1,2,1,0,1,5,longs001,L,longs001,L,ramin002,R,ramin002,R,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,smitm007,moord002,3/G3.3-H(UR);2-3,0,0,4,1,2,0,0,0,0,0,1,0,0,1,0,0,3,G,0,0,3,0,0,N,0,N,0,N,0,0,3,5,3,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,sandp002,sandp002,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,0,0,0,0,0,42
ANA202007280,SEA,5,0,2,3,2,0,2,5,white005,R,white005,R,ramin002,R,ramin002,R,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,smitm007,W,0,0,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,3,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,sandp002,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,43
ANA202007280,SEA,5,0,2,2,2,0,2,5,lewik001,R,lewik001,R,ramin002,R,ramin002,R,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,white005,NULL,smitm007,13/G1,0,0,8,3,2,0,0,0,0,0,1,0,0,0,0,0,1,G,0,0,1,0,0,N,0,N,0,N,0,1,0,3,13,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,ramin002,NULL,sandp002,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,1,0,0,0,0,44
ANA202007280,SEA,5,1,0,0,1,0,2,5,uptoj001,R,uptoj001,R,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,53/G5,0,0,7,4,2,0,0,0,0,0,1,0,0,0,0,0,5,G,0,0,5,0,0,N,0,N,0,N,0,0,0,0,53,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,5,0,0,0,0,45
ANA202007280,SEA,5,1,1,2,0,0,2,5,ohtas001,L,ohtas001,L,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,53/G6,0,0,10,5,2,0,0,0,0,0,1,0,0,0,0,0,5,G,0,0,6,0,0,N,0,N,0,N,0,0,0,0,53,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,3,0,0,5,0,0,0,0,46
ANA202007280,SEA,5,1,2,0,2,0,2,5,pujoa001,R,pujoa001,R,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,HR/L7LD,0,0,3,6,23,0,0,4,0,0,0,0,0,1,0,0,0,L,0,0,7LD,0,0,N,0,N,0,N,4,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,47
ANA202007280,SEA,5,1,2,0,2,0,2,6,lastt001,L,lastt001,L,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,NULL,NULL,NULL,HP,0,0,4,7,16,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,48
ANA202007280,SEA,5,0,0,1,2,0,1,5,moord002,R,moord002,R,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,NULL,NULL,D7/L7L+,0,0,7,7,21,0,0,2,0,0,0,0,0,0,0,0,7,L,0,0,7L,0,0,N,0,N,0,N,2,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,38
ANA202007280,SEA,5,0,0,3,1,0,1,5,smitm007,L,smitm007,L,sandp002,L,sandp002,L,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,NULL,moord002,NULL,E4/G4.2-3;B-1,0,0,9,8,18,0,0,0,0,0,0,0,0,0,0,0,4,G,0,0,4,1,4,F,0,N,0,N,1,0,3,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,sandp002,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,39
ANA202007280,SEA,5,1,2,3,2,0,2,6,stasm001,R,stasm001,R,cortn001,L,cortn001,L,odomj001,white005,longs001,seagk001,crawj002,moord002,lewik001,smitm007,lastt001,NULL,NULL,W.1-2,0,0,2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,1,2,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,cortn001,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,49
ANA202007280,SEA,5,0,0,0,0,0,1,5,odomj001,R,odomj001,R,ramin002,R,ramin002,R,stasm001,pujoa001,lastt001,renda001,fletd002,uptoj001,troum001,wardt002,smitm007,NULL,moord002,SB2,0,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,N,0,N,0,N,0,2,0,3,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,sandp002,NULL,sandp002,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,40
